label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
2,325.26,32.724,256.24,-137.54,846.91,345.69,826.67,37.756,18.231,-128.14,-113.29,-386.48,309.89,121.39,296.29,168,846.91
2,312.56,-5.7567,240.84,-134.17,886.48,198.78,840.33,43.14,26.282,-141.55,-138.33,-466.95,274.99,86.651,285.7,173.71,886.48
2,337.3,-29.789,274.95,-155.21,902.79,84.504,892.7,37.828,31.681,-108.52,-100.47,-474.79,293.87,48.72,306.75,174.9,833.19
2,326.15,-32.808,268.55,-146.24,852.04,133.06,792.87,69.103,25.878,-99.818,-56.612,-433.63,290.46,53.198,301.03,171.78,807
2,316.35,-23.208,241.47,-142.99,869.19,223.05,765.17,78.82,40.232,-117.94,-113.46,-483.74,293.42,86.013,286.95,186.22,869.19
2,344.26,-18.078,271.44,-147.64,925.82,235.68,834.78,82.372,24.914,-149.93,-84.683,-486.57,333.56,88.086,324.39,199.53,925.82
2,389,-9.2948,300.88,-181.52,876.44,229.19,823.67,60.958,22.394,-165.46,-104.04,-491.83,334.2,87.073,318.74,209.63,876.44
2,438.47,19.68,336.22,-222.53,827.8,231.34,770.57,59.569,12.593,-143.54,-127.4,-509.73,297.32,96.284,278.73,193.97,827.8
2,350.4,-39.46,286.25,-122.92,1244.2,27.055,1216,39.886,21.433,-128.8,-120.24,-540.1,419.13,36.023,420.6,193.35,1244.2
2,362.62,-53.751,298.28,-158.2,1195.5,6.1663,1137.1,29.79,32.111,-134.53,-93.307,-567.51,376.47,34.927,367.13,198.62,1195.5
2,382.46,-25.687,325.43,-172.85,823.65,95.399,802.93,57.509,31.584,-73.28,-59.815,-476.51,299.18,40.468,305.03,187.87,786.6
2,351.19,-17.505,284.28,-162.39,884.58,143.92,773.69,41.125,21.168,-116.64,-151.75,-511.03,302.6,58.312,307.42,195.5,844.46
2,337.81,-14.154,273.26,-162.49,756.07,164.17,626.35,59.238,18.412,-131.24,-103.16,-470.52,264.22,72.6,247.25,192.71,728.03
2,328.17,-14.965,247.95,-170.07,809.54,162.92,641.32,66.753,22.438,-150.84,-99.116,-536.98,277.72,69.827,249.5,219.11,809.54
2,326.01,10.262,228.94,-200.63,630.44,130.58,517.58,26.155,37.726,-87.935,-81.388,-472.94,249.91,62.077,199.31,198.37,630.44
2,401.52,6.2934,304.52,-215.44,651.81,140.77,592.69,47.81,16.481,-110.83,-127.38,-432.42,244,72.969,233.28,173.18,644.89
2,413.88,-8.4562,302,-208.95,730.11,136.7,668.93,49.373,16.924,-145.83,-142.45,-512.87,259.22,74.087,248.94,204.34,730.11
2,401.91,-26.517,299.65,-239,722.23,61.134,576.82,30.677,13.683,-133.35,-9.0215,-485.62,276.56,49.157,219.66,211.44,722.23
2,375.77,-27.633,284.76,-190.22,783.91,83.014,641.7,40.308,26.504,-121.76,-65.741,-539.26,297.02,59.326,262.41,213.24,783.91
2,405.65,-4.7121,301.88,-223.85,735.17,174.64,594.28,80.216,27.775,-150.01,-3.1216,-504.3,277.58,81.775,224.98,221.31,735.17
2,378.46,3.4973,280.49,-195.2,739.37,208.78,684.21,129.1,35.857,-144.18,-80.741,-471.89,284.47,78.722,258.12,209.91,739.37
2,339.16,12.936,266.3,-157.8,750.77,223.95,715.09,54.727,33.672,-106.79,-81.323,-447.13,288.13,96.484,265.14,185.23,750.77
2,324.81,-15.122,254,-143.89,761.88,133.22,709.28,53.371,46.046,-133.24,-109.4,-456.54,258.89,80.215,261.15,174.17,761.88
2,317.2,-20.711,240.29,-145.13,734.52,159.21,694.68,61.206,71.713,-114.44,-88.556,-415.11,233.54,72.948,241.25,173.48,688.45
2,334.94,-36.249,258.41,-151.84,745.74,116.32,624.64,84.338,100.4,-137.78,-106.07,-468.93,235.1,63.414,245.5,177.89,687.58
2,327.81,1.4539,245.94,-176.42,760.45,148.87,600.21,26.404,42.298,-119.69,-78.685,-536.05,258.71,74.16,225.05,198.66,760.45
2,383.4,-14.102,324.89,-161.3,835.9,169.49,857.08,64.198,56.942,-97.486,-79.028,-434.72,292.08,66.333,307.38,181.09,795.22
2,452.08,14.138,391.08,-187.47,1308,154.11,1298,54.329,44.74,-71.221,-149.17,-593.71,405.13,67.887,414.32,214.32,1308
2,339.45,36.332,244.84,-177.03,756.55,257.63,647.21,44.155,42.87,-135.43,-113.12,-532.95,284.87,113.99,242.07,210.6,756.55
2,318.81,11.235,240.09,-159.98,762.5,290.85,663.94,60.259,33.027,-145.32,-63.4,-487.38,253.43,102.53,225.05,191.59,762.5
2,337.63,14.812,260.63,-171.81,869.56,152.21,809.87,54.438,49.282,-80.429,-102.37,-533.1,272.88,80.43,258.54,199.59,869.56
2,329.01,-5.6381,254.42,-166.63,771.12,133.27,670.45,49.418,35.196,-142.62,-76.427,-507.08,264.94,79.637,246.46,202.25,757.59
2,333.63,0.39287,250.79,-169.75,800.99,148.8,777.99,59.041,36.605,-140.42,-126.09,-577.18,271.41,80.132,258.96,216.45,776.3
2,311.51,15.562,208.96,-171.54,744.78,261.15,538.2,73.284,33.661,-148.37,-53.69,-565.34,263.67,107.3,206.81,224.59,744.78
2,365.44,31.543,238.23,-217.86,774.53,242.18,555.75,48.438,29.982,-159.27,-94.085,-627.91,297,102.78,226.19,259.39,774.53
2,426.06,12.805,297.38,-249.36,743.54,161.26,694.34,68.349,18.474,-99.601,-107.51,-575.53,271.17,75.807,236.3,224.96,743.54
2,420.08,-9.4193,298.08,-249.06,732.58,149.92,609.82,52.348,17.685,-96.438,-93.827,-575.75,266.6,66.503,227.48,216.87,732.58
2,413.46,-36.01,319.44,-205.75,880.3,210.94,877.18,37.484,26.77,-204.33,-40.855,-491.07,306.66,98.535,285.26,189.13,880.3
2,377.84,-13.732,244.3,-245.94,735.22,100.81,650.03,80.897,45.508,-161.27,-69.367,-614.9,275.46,64.406,214.18,240.58,735.22
2,311.58,-46.752,190.85,-186.97,723.63,79.565,644.24,77.608,36.536,-134.52,-152.62,-627.7,246.66,54.869,207.32,233.18,723.63
2,326.43,-74.391,206.04,-175.74,770.13,15.293,694.2,62.463,44.165,-204.15,-230.95,-550.24,238.74,54.319,240.78,210.27,692.18
2,325.54,-22.796,205.54,-201.93,642.41,142.34,537.73,48.296,32.647,-159.83,-91.182,-540.75,248.61,68.11,197.94,218.28,642.41
3,334.98,334.1,2.2469,-69.341,350.21,343.36,2.9997,-36.077,125.18,171.24,1.0006,-73.121,41.874,28.309,0.48703,6.1173,350.17
3,335,334.13,2.556,-69.287,350.26,343.01,3.2744,-35.462,125.13,171.48,1.1271,-71.803,41.938,28.375,0.4793,5.8793,350.14
3,334.95,334.2,2.3653,-68.75,350.27,343.38,2.9655,-35.372,125.15,171.5,1,-71.232,41.889,28.321,0.38994,5.8252,350.16
3,335.06,334.27,2.3954,-68.941,350.35,343.19,3.0386,-34.94,125.27,171.83,1.4994,-71.216,41.874,28.257,0.30615,6.0379,350.28
