label,meanSVMAcc,meanXAcc,meanYAcc,meanZAcc,maxSVMAcc,maxXAcc,maxYAcc,maxZAcc,minSVMAcc,minXAcc,minYAcc,minZAcc,stdSVMAcc,stdXAcc,stdYAcc,stdZAcc,meanPeak
2,578.69,535.68,27.627,-57.604,1564.1,1710.9,110.42,51.432,25.536,-260.4,-27.199,-193.87,544.21,641.57,33.06,68.848,1552.5
2,362.32,275.44,16.376,-41.703,1563.4,1707.8,86.989,42.443,19.471,-258.31,-21.784,-147.94,464.37,548.44,26.318,55.289,1563.4
2,328.73,278.72,20.591,-18.583,1609.1,1766.7,154.05,48.042,29.254,-243.02,-19.137,-166.7,477.7,539.83,44.486,57.464,1609.1
2,581.63,547.73,9.4178,-42.946,1528.6,1702.6,66.628,43.84,23.749,-222,-43.783,-141.32,531.34,621.89,26.93,52.808,1501.9
2,316.16,259.8,2.1799,-13.004,1147.6,1247.5,24.297,61.419,34.743,-265.25,-22.754,-129.93,332.73,403.47,10.377,46.96,1147.6
2,371.66,326.13,11.574,-31.24,1056,1117.9,57.114,66.286,31.479,-247.24,-38.793,-161.81,303.8,363.5,24.791,61.164,1056
2,483.84,438.78,24.709,-71.571,1564.7,1704.3,99.737,42.495,21.067,-226.2,-17.863,-258.2,510.06,615.24,27.457,86.404,1462.8
2,371.01,300.35,19.398,-57.507,1505.4,1688.9,99.772,44.938,25.919,-227.6,-14.111,-218.44,427.74,520.54,25.196,70.591,1505.4
2,325.22,287.69,1.2043,-14.971,1448.8,1582.4,38.135,44.998,23.574,-190.83,-39.886,-92.892,435.75,490.32,17.996,43.034,1448.8
2,515.31,481.95,2.9988,-84.676,1452.8,1605.2,36.834,35.477,28.265,-181.63,-35.372,-253.43,507.63,592.85,17.962,88.334,1442.5
2,320.33,262.14,13.297,-28.267,1489.2,1653,97.025,44.756,7.8613,-198.95,-22.933,-150.77,443.72,505.98,26.999,58.485,1489.2
2,534.38,496.53,19.824,-60.038,1485.2,1649.6,67.664,30.828,31.979,-209.9,-13.234,-175.58,507.13,596.44,21.381,62.979,1458.8
2,306.93,274.79,9.525,-6.559,1036.2,1120.8,55.158,59.635,30.622,-214.79,-9.8097,-101.3,286.42,349.06,14.825,36.491,1036.2
2,465.47,429.27,29.266,-37.27,1383.3,1660.2,102.69,78.698,26.397,-245.5,-43.933,-137.9,397.91,497.44,32.369,64.209,1383.3
2,370.27,301.22,27.106,-50.883,1553.8,1728.1,149.23,48.764,22.964,-219.72,-11.447,-201.16,440.11,531.44,38.514,67.522,1553.8
2,320.63,279.79,8.6626,-32.997,1490.3,1636.6,44.295,48.983,21.254,-183.55,-23.388,-185.24,443.84,496.85,18.362,69.849,1490.3
